#Time,X,Y,Z,CONF
000209.190,0.64,0.77,-0.01,79
000209.290,0.64,0.78,0.04,87
000209.390,0.63,0.80,0.10,78
000209.490,0.61,0.81,0.17,64
000209.590,0.61,0.80,0.17,90
000209.690,0.61,0.81,0.23,64
000209.790,0.60,0.81,0.26,66
000209.890,0.58,0.82,0.30,57
000209.990,0.57,0.83,0.33,56
000210.090,0.56,0.84,0.36,57
000210.190,0.58,0.80,0.22,93
000210.290,0.59,0.81,0.21,87
000210.390,0.61,0.78,0.11,91
000210.490,0.59,0.80,0.19,59
000210.590,0.60,0.81,0.23,67
000210.690,0.59,0.81,0.28,63
000210.790,0.59,0.81,0.28,76
000210.890,0.62,0.79,0.16,88
000211.000,0.64,0.77,0.08,93
000211.100,0.64,0.76,0.01,91
000211.200,0.62,0.77,0.12,61
000211.300,0.62,0.77,0.15,86
000211.400,0.62,0.77,0.15,91
000211.500,0.61,0.79,0.21,65
000211.600,0.63,0.77,0.08,81
000211.700,0.63,0.77,0.01,89
000211.800,0.63,0.78,0.12,62
000211.900,0.60,0.81,0.18,63
000212.000,0.62,0.79,0.10,95
000212.100,0.61,0.78,0.15,81
000212.200,0.62,0.77,0.05,85
000212.300,0.64,0.75,-0.01,92
000212.400,0.65,0.76,-0.07,82
000212.500,0.65,0.76,-0.09,94
000212.600,0.64,0.78,0.02,67
000212.700,0.62,0.79,0.12,60
000212.800,0.64,0.78,0.03,83
000212.900,0.64,0.78,0.04,95
000213.000,0.63,0.79,0.14,63
000213.100,0.63,0.78,0.18,78
000213.200,0.64,0.79,0.15,96
000213.300,0.64,0.78,0.16,92
000213.400,0.63,0.78,0.16,90
000213.500,0.60,0.80,0.22,56
000213.600,0.58,0.82,0.26,62
000213.700,0.60,0.81,0.24,91
000213.800,0.62,0.80,0.12,85
000213.900,0.62,0.78,0.04,92
000214.000,0.62,0.78,0.09,84
000214.100,0.60,0.80,0.16,63
000214.200,0.62,0.79,0.06,86
000214.300,0.61,0.80,0.15,58
000214.400,0.61,0.79,0.16,90
000214.500,0.62,0.77,0.08,91
000214.600,0.63,0.77,0.12,85
000214.700,0.61,0.80,0.19,61
000214.800,0.62,0.79,0.12,97
000214.900,0.64,0.78,0.03,86
000215.000,0.63,0.79,0.09,81
000215.100,0.64,0.78,0.01,86
000215.200,0.65,0.77,0.04,93
000215.300,0.64,0.77,0.09,85
000215.400,0.62,0.78,0.18,59
000215.500,0.65,0.77,0.08,87
000215.600,0.65,0.77,0.01,87
000215.700,0.63,0.78,0.09,69
000215.800,0.65,0.78,0.13,85
000215.910,0.63,0.78,0.15,86
000216.010,0.63,0.79,0.22,62
000216.110,0.60,0.81,0.27,54
000216.210,0.61,0.80,0.25,89
000216.310,0.59,0.82,0.30,55
000216.410,0.60,0.80,0.20,96
000216.510,0.62,0.77,0.09,86
000216.610,0.61,0.78,0.12,84
000216.710,0.62,0.76,0.04,88
000216.810,0.63,0.76,0.02,99
000216.910,0.60,0.78,0.12,56
000217.010,0.59,0.81,0.18,66
000217.110,0.58,0.82,0.23,63
000217.210,0.57,0.83,0.27,62
000217.310,0.56,0.84,0.30,62
000217.410,0.59,0.82,0.17,90
000217.510,0.61,0.79,0.07,88
000217.610,0.63,0.77,0.00,89
000217.710,0.64,0.76,-0.07,84
000217.810,0.63,0.76,-0.12,79
000217.910,0.63,0.77,-0.03,85
000218.010,0.61,0.76,-0.01,94
000218.110,0.60,0.77,0.02,93
000218.210,0.62,0.75,-0.03,93
000218.310,0.61,0.77,0.02,89
000218.410,0.64,0.76,-0.09,65
000218.510,0.62,0.79,0.02,64
000218.610,0.63,0.78,-0.02,94
000218.710,0.64,0.78,-0.05,93
000218.810,0.63,0.79,0.05,73
000218.910,0.63,0.78,0.10,86
000219.010,0.63,0.78,0.15,75
000219.110,0.62,0.78,0.18,82
000219.210,0.63,0.78,0.04,71
000219.310,0.60,0.80,0.13,61
000219.410,0.60,0.79,0.16,82
000219.510,0.60,0.78,0.19,83
000219.610,0.57,0.81,0.23,62
000219.710,0.56,0.83,0.28,55
000219.810,0.58,0.82,0.17,94
000219.910,0.60,0.81,0.24,61
000220.010,0.61,0.79,0.12,87
